EXPOSURE,max_blind,max_blind_95,rms_blind,rms_blind_95,max_corr,max_corr_95,rms_corr,rms_corr_95,environmentmonitor_telescope,telescope_timestamp,mirror_avg_temp,mirror_desired_temp,servo_setpoint,air_temp,air_dewpoint,air_flow,probe1_humidity,probe1_temp,probe2_humidity,probe2_temp,flowrate_in,flowrate_out,mirror_rtd_temp,mirror_nib_temp,mirror_eib_temp,mirror_sib_temp,mirror_wib_temp,mirror_nob_temp,mirror_eob_temp,mirror_sob_temp,mirror_wob_temp,mirror_nit_temp,mirror_eit_temp,mirror_sit_temp,mirror_wit_temp,mirror_not_temp,mirror_eot_temp,mirror_sot_temp,mirror_wot_temp,glycol_in_temp,glycol_out_temp,air_in_temp,air_out_temp,truss_ntt_temp,truss_ett_temp,truss_stt_temp,truss_wtt_temp,truss_ntb_temp,truss_etb_temp,truss_stb_temp,truss_wtb_temp,truss_sts_temp,truss_tsb_temp,truss_tsm_temp,truss_tst_temp,topring_s_temp,topring_w_temp,hinge_s_temp,hinge_w_temp,chimney_os_temp,chimney_ow_temp,chimney_ib_temp,chimney_im_temp,chimney_it_temp,centersection_i_temp,centersection_o_temp,primarycell_i_temp,primarycell_o_temp,casscage_i_temp,casscage_o_temp,decbore_temp,mirror_status,time_recorded,dos_instance,row_status,row_status_time,row_status_user,mirror_temp,truss_temp,EXPID,environmentmonitor_tower,tower_timestamp,wind_speed,wind_direction,humidity,pressure,temperature,dewpoint,split,gust,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID,fvc_camerastatus,controller_open,reset,initialized,shutter_open,fan_on,temp_degc,exptime_sec,psf_pixels,last_updated,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID,guider_summary,duration,expid,seeing,frames,meanx,meany,meanx2,meany2,meanxy,maxx,maxy,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID,guider_centroids,combined_x,combined_y,time_recorded,dos_instance,row_status,row_status_time,row_status_user,EXPID
43755.0,5133.610912408536,171.20674295850694,401.1495647523139,171.20674295850694,1821.482912354656,12.806248474865699,50.57876067993551,12.806248474865699,4423738,2020-02-13 08:19:36,4.246,3.0,40.0,2.92,-9.427,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.4,4.5,4.5,4.4,4.5,4.5,4.5,4.4,4.2,4.3,4.2,4.2,4.4,4.3,4.3,4.2,6.8,6.7,6.8,6.9,3.4,3.2,3.4,3.2,3.6,3.8,4.0,3.5,4.0,4.3,4.2,4.1,3.4,3.1,4.2,4.5,21.7,21.6,21.6,21.6,21.7,4.1,4.1,4.0,4.0,10.6,4.2,4.6,ready,2020-02-13 08:19:36.701903+00:00,extern,M,2020-02-13 08:19:36.703748+00:00,desi_writer,4.263,4.2,48371,4423731,2020-02-13 08:17:53,12.3,303.2,29.6,789.4,3.0,-13.1,16.1,99.9,2020-02-13 08:19:31.627130+00:00,extern,M,2020-02-13 08:19:31.628284+00:00,desi_writer,48371,848872,1,1,1,0,1,-10.0,2.0,2.638,2020-02-13T08:18:02.343288,2020-02-13 08:18:02.344888+00:00,extern,M,2020-02-13 08:18:02.346157+00:00,desi_writer,48371,9050,189.877,48370.0,0.2,18.0,0.021,0.046,0.004,0.001,0.001,0.147,0.103,2020-02-13 08:18:03.145974+00:00,desi_20200212,M,2020-02-13 08:18:03.146736+00:00,desi_writer,48371,82760,0.0302154482445483,0.0838331104971758,2020-02-13 08:19:58.465412+00:00,desi_20200212,M,2020-02-13 08:19:58.466883+00:00,desi_writer,48371
43740.0,5149.304127743864,222.79832216242718,572.7843586095591,222.79832216242718,3876.5964453370693,15.896263565463007,182.83610023193614,15.896263565463007,4610218,2020-02-26 08:10:53,2.97,3.0,40.0,-0.122,-12.64,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,3.9,3.7,3.7,3.8,3.8,4.1,4.2,4.0,2.8,2.9,3.0,2.7,3.2,3.1,3.0,3.1,7.3,7.1,7.2,7.8,0.5,0.6,0.7,0.7,0.8,1.3,1.5,0.9,1.4,1.3,1.0,1.4,0.2,0.4,1.1,3.5,21.7,21.6,21.6,21.6,21.7,2.2,1.5,3.1,2.8,10.6,2.0,3.6,ready,2020-02-26 08:10:53.519355+00:00,extern,M,2020-02-26 08:10:53.521206+00:00,desi_writer,2.975,1.233,52115,4610211,2020-02-26 08:09:18,46.3,81.6,24.6,792.8,-0.3,-18.2,17.9,117.6,2020-02-26 08:10:48.456589+00:00,extern,M,2020-02-26 08:10:48.457788+00:00,desi_writer,52115,886132,1,1,1,0,1,-10.0,2.0,2.632,2020-02-26T08:02:47.301738,2020-02-26 08:02:47.303539+00:00,extern,M,2020-02-26 08:02:47.306256+00:00,desi_writer,52115,9397,1065.463,52114.0,4.26316812021847e+19,106.0,0.022,0.032,0.06,0.073,-0.006,0.721,0.871,2020-02-26 08:06:57.805199+00:00,desi_20200225,M,2020-02-26 08:06:57.805937+00:00,desi_writer,52115,96806,-0.272154198892656,0.212514800863069,2020-02-26 08:10:31.552763+00:00,desi_20200225,M,2020-02-26 08:10:31.553383+00:00,desi_writer,52115
43767.0,5043.7448389069,157.78434456713072,466.0354686055359,157.78434456713072,1179.1085615837076,8.544003745317532,32.364006626778085,8.544003745317532,4610458,2020-02-26 08:34:57,2.885,3.0,40.0,-0.477,-13.237,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,3.7,3.5,3.5,3.7,3.7,3.9,4.0,4.0,2.8,2.8,2.9,2.7,3.1,3.0,2.9,3.1,7.1,7.0,7.0,7.7,0.5,0.6,0.4,0.6,0.8,1.1,1.4,0.9,1.2,1.0,0.7,1.0,0.0,-0.1,0.9,2.9,21.7,21.6,21.6,21.6,21.7,2.1,1.3,2.9,2.8,10.6,2.0,3.3,ready,2020-02-26 08:34:57.797349+00:00,extern,M,2020-02-26 08:34:57.799622+00:00,desi_writer,2.912,0.9,52116,4610451,2020-02-26 08:34:10,53.3,78.4,23.5,792.6,-0.6,-19.0,18.4,117.6,2020-02-26 08:34:52.742366+00:00,extern,M,2020-02-26 08:34:52.743529+00:00,desi_writer,52116,886192,1,1,1,0,1,-10.0,2.0,2.634,2020-02-26T08:32:50.557337,2020-02-26 08:32:50.558654+00:00,extern,M,2020-02-26 08:32:50.560468+00:00,desi_writer,52116,9398,1064.429,52115.0,,105.0,0.024,-0.009,0.051,0.1,-0.003,0.595,0.826,2020-02-26 08:28:06.078684+00:00,desi_20200225,M,2020-02-26 08:28:06.079359+00:00,desi_writer,52116,96911,1.85615805758116,0.689799031176924,2020-02-26 08:32:50.656545+00:00,desi_20200225,M,2020-02-26 08:32:50.657602+00:00,desi_writer,52116
43813.0,5052.422983084453,209.465084240884,641.9595360272549,209.465084240884,1194.328263083479,41.30375285612677,52.709228330143446,41.30375285612677,4524418,2020-02-20 08:53:55,9.395,7.0,40.0,8.792,-4.72,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,9.3,9.5,9.6,9.2,9.6,9.5,9.3,9.2,9.3,9.4,9.4,9.2,9.6,9.4,9.5,9.3,11.1,11.0,11.3,11.2,9.6,9.3,9.3,9.3,9.7,9.5,9.5,9.5,9.8,10.4,10.2,10.1,9.9,9.3,10.2,10.2,21.7,21.6,21.6,21.6,21.7,9.8,9.9,9.4,9.3,10.6,10.3,10.0,ready,2020-02-20 08:53:55.254107+00:00,extern,M,2020-02-20 08:53:55.256149+00:00,desi_writer,9.387,10.233,51052,4524411,2020-02-20 08:52:48,10.8,228.5,28.9,792.8,9.7,-7.6,17.3,117.6,2020-02-20 08:53:50.180646+00:00,extern,M,2020-02-20 08:53:50.181675+00:00,desi_writer,51052,868972,1,1,1,0,1,-10.0,2.0,2.655,2020-02-20T08:41:32.155053,2020-02-20 08:41:32.156459+00:00,extern,M,2020-02-20 08:41:32.158375+00:00,desi_writer,51052,9322,201.291,51052.0,0.19,20.0,-0.076,-0.004,0.009,0.012,-0.004,0.082,0.27,2020-02-20 08:55:26.888934+00:00,desi_20200219,M,2020-02-20 08:55:26.889740+00:00,desi_writer,51052,93325,0.374720355775905,-0.161180560489562,2020-02-20 08:52:15.172151+00:00,desi_20200219,M,2020-02-20 08:52:15.172811+00:00,desi_writer,51052
43931.0,4834.615289761947,170.6979556543315,455.7685042252159,170.6979556543315,840.4308418900391,13.45362404707371,27.196946537176217,13.45362404707371,4162618,2020-01-26 06:09:44,9.041,5.0,40.0,8.19,-1.967,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,9.0,9.1,9.1,9.1,9.2,9.1,9.1,9.2,8.8,8.9,8.9,8.9,9.2,9.1,9.1,9.2,11.0,10.9,11.1,11.0,8.7,8.7,8.7,8.6,8.5,9.0,8.9,8.7,9.1,9.4,9.4,9.4,8.9,8.5,9.2,9.6,21.7,21.6,21.6,21.6,21.7,9.2,9.2,9.0,8.9,10.6,9.3,9.4,ready,2020-01-26 06:09:44.547871+00:00,extern,M,2020-01-26 06:09:44.549682+00:00,desi_writer,9.013,9.4,44102,4162611,2020-01-26 06:08:04,14.8,181.0,45.9,793.1,8.5,-2.5,11.0,99.9,2020-01-26 06:09:39.474054+00:00,extern,M,2020-01-26 06:09:39.475187+00:00,desi_writer,44102,796912,1,1,1,0,1,-10.0,5.0,2.287,2020-01-26T06:11:24.519049,2020-01-26 06:11:24.519623+00:00,extern,M,2020-01-26 06:11:24.520316+00:00,desi_writer,44102,8580,303.209,44100.0,0.26,30.0,0.02,-0.029,0.015,0.011,-0.003,0.226,0.103,2020-01-26 06:09:01.348116+00:00,desi_20200125,M,2020-01-26 06:09:01.348872+00:00,desi_writer,44102,65839,0.536317186393965,-0.865311023723227,2020-01-26 06:11:18.548792+00:00,desi_20200125,M,2020-01-26 06:11:18.550190+00:00,desi_writer,44102
43936.0,4836.144332006645,190.16334010715136,456.39423037300236,190.16334010715136,994.9035129096691,63.89913880000891,39.6055692321942,63.89913880000891,4521718,2020-02-20 04:26:51,8.864,7.0,40.0,9.093,-2.22,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.8,8.9,9.0,8.6,8.9,8.9,8.8,8.5,8.7,8.9,8.9,8.7,9.0,8.9,8.9,8.8,10.1,10.0,11.2,11.3,11.0,10.7,10.4,10.9,10.2,10.1,10.3,10.2,10.9,10.4,10.3,10.6,10.0,9.7,10.3,10.2,21.7,21.6,21.6,21.6,21.7,9.3,10.0,8.7,8.6,10.6,10.2,9.2,ready,2020-02-20 04:26:51.650506+00:00,extern,M,2020-02-20 04:26:51.652419+00:00,desi_writer,8.85,10.433,50995,4521711,2020-02-20 04:25:08,2.4,231.0,31.0,792.7,9.6,-6.8,16.4,117.6,2020-02-20 04:26:46.585569+00:00,extern,M,2020-02-20 04:26:46.586822+00:00,desi_writer,50995,868492,1,1,1,0,1,-10.0,2.0,2.651,2020-02-20T04:41:05.968202,2020-02-20 04:41:05.970177+00:00,extern,M,2020-02-20 04:41:05.972402+00:00,desi_writer,50995,9311,233.617,50991.0,0.21,23.0,0.015,0.039,0.009,0.003,0.0,0.318,0.129,2020-02-20 04:12:20.163061+00:00,desi_20200219,M,2020-02-20 04:12:20.163807+00:00,desi_writer,50995,92570,0.443754007483451,-0.310406582393478,2020-02-20 04:29:21.979166+00:00,desi_20200219,M,2020-02-20 04:29:21.980380+00:00,desi_writer,50995
43860.0,4716.420782754652,172.6728111268529,509.4127786044681,172.6728111268529,3613.0669797278874,76.57263443790002,94.15304886284613,76.57263443790002,4261798,2020-02-02 03:06:50,7.325,4.4,40.0,9.662,-7.92,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,6.8,6.9,7.2,6.8,7.0,7.0,6.6,6.5,7.1,7.7,7.5,7.2,7.5,7.2,7.4,7.3,7.5,7.7,10.2,10.3,11.2,11.0,10.7,11.0,10.6,10.3,10.7,10.3,11.3,11.0,11.1,11.2,10.6,10.4,10.9,9.4,21.7,21.6,21.6,21.6,21.7,8.2,10.1,6.9,7.0,10.6,9.8,8.0,ready,2020-02-02 03:06:50.667963+00:00,extern,M,2020-02-02 03:06:50.669854+00:00,desi_writer,7.362,11.1,45708,4261791,2020-02-02 03:04:21,33.1,99.1,23.6,795.0,9.7,-10.2,19.9,99.9,2020-02-02 03:06:45.596125+00:00,extern,M,2020-02-02 03:06:45.597367+00:00,desi_writer,45708,816652,1,1,1,0,1,-10.0,2.0,2.185,2020-02-02T03:02:50.285659,2020-02-02 03:02:50.286510+00:00,extern,M,2020-02-02 03:02:50.287192+00:00,desi_writer,45708,8765,117.316,45708.0,0.26,11.0,0.02,0.009,0.019,0.005,0.002,0.243,0.161,2020-02-02 03:06:35.723336+00:00,desi_20200201,M,2020-02-02 03:06:35.724361+00:00,desi_writer,45708,74712,0.370333369206517,-0.407042846003014,2020-02-02 03:04:48.002561+00:00,desi_20200201,M,2020-02-02 03:04:48.003870+00:00,desi_writer,45708
43864.0,5015.649309909934,167.43352184550923,539.0210607507211,167.43352184550923,3593.3675013836255,28.16025568065745,101.2086223891109,28.16025568065745,4521958,2020-02-20 04:50:44,8.984,7.0,40.0,9.03,-2.82,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.8,9.0,9.1,8.8,9.0,8.9,8.9,8.7,8.9,9.0,9.1,8.8,9.1,9.0,9.1,8.8,10.4,10.4,11.3,11.4,10.7,10.5,10.2,10.6,10.2,9.9,10.1,10.0,10.5,10.4,10.3,10.5,9.9,9.5,10.1,10.1,21.7,21.6,21.6,21.6,21.7,9.3,9.9,8.8,8.7,10.6,10.2,9.4,ready,2020-02-20 04:50:45.584339+00:00,extern,M,2020-02-20 04:50:45.586563+00:00,desi_writer,8.975,10.4,50996,4521951,2020-02-20 04:50:00,4.0,166.1,31.0,792.8,9.5,-6.8,16.3,117.6,2020-02-20 04:50:40.523496+00:00,extern,M,2020-02-20 04:50:40.524605+00:00,desi_writer,50996,868492,1,1,1,0,1,-10.0,2.0,2.651,2020-02-20T04:41:05.968202,2020-02-20 04:41:05.970177+00:00,extern,M,2020-02-20 04:41:05.972402+00:00,desi_writer,50996,9312,1071.862,50995.0,0.21,107.0,0.024,-0.028,0.01,0.006,0.0,0.359,0.18,2020-02-20 04:47:03.926067+00:00,desi_20200219,M,2020-02-20 04:47:03.926787+00:00,desi_writer,50996,92677,0.249642884715107,-1.05388567870137,2020-02-20 04:50:24.924730+00:00,desi_20200219,M,2020-02-20 04:50:24.925441+00:00,desi_writer,50996
43869.0,4888.407204806082,165.11283307764145,434.35416862004,165.11283307764145,4959.226754243045,13.416407864998739,117.16965134844739,13.416407864998739,4220338,2020-01-30 05:57:24,4.109,3.3,40.0,0.275,-1.55,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,5.0,4.9,5.0,5.1,5.0,4.8,5.4,5.3,3.8,4.0,4.1,4.0,4.1,3.9,4.3,4.2,4.7,4.6,5.5,5.5,1.7,1.6,0.8,1.4,0.8,2.2,1.9,0.7,1.8,1.7,1.5,1.5,0.6,0.3,1.4,4.3,21.7,21.6,21.6,21.6,21.7,3.5,1.9,4.1,3.6,10.6,2.3,4.5,ready,2020-01-30 05:57:25.412265+00:00,extern,M,2020-01-30 05:57:25.413873+00:00,desi_writer,4.05,1.567,45165,4220331,2020-01-30 05:55:02,19.9,337.6,81.1,785.0,-0.4,-3.3,2.9,99.9,2020-01-30 05:57:20.338399+00:00,extern,M,2020-01-30 05:57:20.339194+00:00,desi_writer,45165,808372,1,1,1,0,1,-10.0,0.0,2.032,2020-01-30T05:54:45.811132,2020-01-30 05:54:45.813022+00:00,extern,M,2020-01-30 05:54:45.815016+00:00,desi_writer,45165,8704,475.198,45165.0,0.28,47.0,0.019,0.014,0.012,0.009,-0.001,0.214,0.202,2020-01-30 06:04:58.390570+00:00,desi_20200129,M,2020-01-30 06:04:58.391281+00:00,desi_writer,45165,72170,0.246020511137465,-0.0610440064457548,2020-01-30 05:57:12.436656+00:00,desi_20200129,M,2020-01-30 05:57:12.437702+00:00,desi_writer,45165
44086.0,5313.134762077845,198.93237172621994,502.74515563379276,198.93237172621994,3509.313323144572,136.6328738974771,103.82018749006428,136.6328738974771,4164298,2020-01-26 08:53:41,8.897,5.0,40.0,7.8,-0.317,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,9.0,9.1,9.2,9.0,9.3,9.1,9.2,9.3,8.7,8.8,8.7,8.7,9.2,8.9,9.0,9.0,10.9,10.8,10.9,11.0,8.0,7.9,8.1,8.0,8.3,8.4,8.5,8.0,8.7,9.3,9.1,8.9,8.5,8.2,9.1,9.2,21.7,21.6,21.6,21.6,21.7,8.9,8.8,9.0,8.9,10.6,9.1,9.3,ready,2020-01-26 08:53:42.008790+00:00,extern,M,2020-01-26 08:53:42.010625+00:00,desi_writer,8.875,9.1,44184,4164291,2020-01-26 08:52:00,17.2,188.4,43.7,793.1,8.0,-3.6,11.6,99.9,2020-01-26 08:53:36.948126+00:00,extern,M,2020-01-26 08:53:36.949172+00:00,desi_writer,44184,797212,1,1,1,0,1,-10.0,0.0,2.292,2020-01-26T08:41:53.308844,2020-01-26 08:41:53.310519+00:00,extern,M,2020-01-26 08:41:53.312373+00:00,desi_writer,44184,8609,244.918,44184.0,0.18,24.0,-0.063,-0.017,0.01,0.004,0.0,0.112,0.084,2020-01-26 08:55:22.638297+00:00,desi_20200125,M,2020-01-26 08:55:22.638928+00:00,desi_writer,44184,66474,-0.0873289272753039,-0.483735259313503,2020-01-26 08:51:27.024700+00:00,desi_20200125,M,2020-01-26 08:51:27.025197+00:00,desi_writer,44184
44088.0,1468.6006945388526,63.54440618376501,66.349928377724,63.54440618376501,1536.6411422319786,103.48067433390665,82.92185126613052,103.48067433390665,4261858,2020-02-02 03:12:36,7.392,4.4,40.0,9.63,-7.98,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,6.8,6.9,7.3,6.9,7.0,7.0,6.7,6.6,7.1,7.8,7.6,7.1,7.6,7.2,7.6,7.4,7.7,7.8,10.3,10.3,11.1,11.0,10.7,11.0,10.5,10.2,10.6,10.3,11.3,11.0,11.0,11.1,10.5,10.4,10.8,9.4,21.7,21.6,21.6,21.6,21.7,8.2,10.2,6.9,7.1,10.6,9.9,7.9,ready,2020-02-02 03:12:37.090387+00:00,extern,M,2020-02-02 03:12:37.092592+00:00,desi_writer,7.425,11.033,45710,4261851,2020-02-02 03:10:38,34.7,99.3,23.7,795.0,9.8,-10.1,19.9,99.9,2020-02-02 03:12:32.015876+00:00,extern,M,2020-02-02 03:12:32.017066+00:00,desi_writer,45710,816652,1,1,1,0,1,-10.0,2.0,2.185,2020-02-02T03:02:50.285659,2020-02-02 03:02:50.286510+00:00,extern,M,2020-02-02 03:02:50.287192+00:00,desi_writer,45710,8765,117.316,45708.0,0.26,11.0,0.02,0.009,0.019,0.005,0.002,0.243,0.161,2020-02-02 03:06:35.723336+00:00,desi_20200201,M,2020-02-02 03:06:35.724361+00:00,desi_writer,45710,74723,-0.106093526508201,-0.896991141220197,2020-02-02 03:11:51.766777+00:00,desi_20200201,M,2020-02-02 03:11:51.768274+00:00,desi_writer,45710
44091.0,4875.404085816887,173.58598184424525,458.35782584587906,173.58598184424525,1026.6396641470656,12.165525060596439,36.44446379368546,12.165525060596439,4424098,2020-02-13 08:54:49,4.201,4.4,40.0,2.443,-9.403,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.3,4.4,4.5,4.3,4.5,4.4,4.4,4.4,4.1,4.2,4.2,4.1,4.3,4.2,4.3,4.2,6.7,6.7,6.8,6.9,3.2,3.2,3.2,3.1,3.5,3.6,3.7,3.4,3.8,3.9,3.9,3.8,2.9,2.8,3.6,4.5,21.7,21.6,21.6,21.6,21.7,3.9,3.7,4.0,3.9,10.6,4.1,4.6,ready,2020-02-13 08:54:50.202648+00:00,extern,M,2020-02-13 08:54:50.204506+00:00,desi_writer,4.2,3.867,48380,4424091,2020-02-13 08:53:07,10.3,310.5,30.0,789.4,2.5,-13.4,15.9,99.9,2020-02-13 08:54:45.132635+00:00,extern,M,2020-02-13 08:54:45.133732+00:00,desi_writer,48380,848932,1,1,1,0,1,-10.0,2.0,2.635,2020-02-13T08:48:05.482567,2020-02-13 08:48:05.484415+00:00,extern,M,2020-02-13 08:48:05.486849+00:00,desi_writer,48380,9052,607.008,48372.0,,60.0,0.0,-0.054,0.163,0.132,-0.019,0.895,0.792,2020-02-13 08:47:28.264942+00:00,desi_20200212,M,2020-02-13 08:47:28.265818+00:00,desi_writer,48380,82839,-0.0807002325787799,-0.0932618749937546,2020-02-13 08:52:20.579441+00:00,desi_20200212,M,2020-02-13 08:52:20.580896+00:00,desi_writer,48380
44093.0,1041.967369930556,16.278820596099706,37.17970480442422,16.278820596099706,561.9145842563619,12.041594578792296,14.469419268226751,12.041594578792296,4161898,2020-01-26 04:57:54,8.91,5.0,40.0,8.205,0.04,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.9,9.0,9.0,8.9,9.2,8.9,9.1,9.1,8.7,8.8,8.6,8.7,9.2,9.0,9.0,9.1,11.0,10.8,11.1,10.8,8.8,8.7,8.6,8.8,8.6,8.8,9.0,8.7,9.1,9.6,9.5,9.3,8.9,8.5,9.4,9.6,21.7,21.6,21.6,21.6,21.7,9.0,9.0,8.9,8.8,10.6,9.2,9.1,ready,2020-01-26 04:57:54.741536+00:00,extern,M,2020-01-26 04:57:54.743585+00:00,desi_writer,8.887,9.467,44088,4161891,2020-01-26 04:55:26,16.3,163.4,48.8,793.1,8.3,-1.9,10.2,99.9,2020-01-26 04:57:49.667626+00:00,extern,M,2020-01-26 04:57:49.668770+00:00,desi_writer,44088,796792,1,1,1,0,1,-10.0,0.5,2.456,2020-01-26T05:10:50.155129,2020-01-26 05:10:50.156948+00:00,extern,M,2020-01-26 05:10:50.158458+00:00,desi_writer,44088,8575,956.728,44086.0,0.28,95.0,-0.005,-0.02,0.025,0.026,0.007,0.579,0.594,2020-01-26 04:54:24.303468+00:00,desi_20200125,M,2020-01-26 04:54:24.304320+00:00,desi_writer,44088,65521,0.0873287598062597,0.957601655539012,2020-01-26 04:56:31.954751+00:00,desi_20200125,M,2020-01-26 04:56:31.955373+00:00,desi_writer,44088
44102.0,7104.19270571963,3760.6361751551362,1354.6525203459983,3760.6361751551362,577.3612387405307,10.19803902718557,13.32221525839045,10.19803902718557,4189858,2020-01-28 03:31:28,6.005,5.0,40.0,4.9,-1.79,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,6.3,6.4,6.5,6.3,6.7,6.6,6.6,6.3,5.8,6.1,6.0,5.9,6.3,6.1,6.2,6.0,0.8,1.6,8.9,7.5,6.4,6.3,6.2,6.2,6.2,6.4,6.5,6.0,6.8,6.5,6.5,6.6,6.0,5.1,6.0,7.0,21.7,21.6,21.6,21.6,21.7,5.9,6.3,6.2,6.1,10.6,6.8,6.7,ready,2020-01-28 03:31:28.429553+00:00,extern,M,2020-01-28 03:31:28.431561+00:00,desi_writer,6.05,6.533,44517,4189851,2020-01-28 03:31:00,27.6,295.3,52.6,792.1,4.1,-4.8,8.9,99.9,2020-01-28 03:31:23.356205+00:00,extern,M,2020-01-28 03:31:23.356991+00:00,desi_writer,44517,802372,1,1,1,0,1,-10.0,5.0,2.13,2020-01-28T03:47:52.850909,2020-01-28 03:47:52.851407+00:00,extern,M,2020-01-28 03:47:52.851840+00:00,desi_writer,44517,8658,2913.038,44517.0,0.36,291.0,0.003,0.0,0.023,0.018,-0.002,0.384,0.319,2020-01-28 04:21:27.284515+00:00,desi_20200127,M,2020-01-28 04:21:27.285479+00:00,desi_writer,44517,68676,0.980845658053694,-1.26550085338261,2020-01-28 03:33:03.616877+00:00,desi_20200127,M,2020-01-28 03:33:03.618042+00:00,desi_writer,44517
44110.0,5091.974175111261,182.52985686235345,460.84785583579344,182.52985686235345,1516.2189815458717,23.323807579381203,38.31777926114089,23.323807579381203,4424458,2020-02-13 09:30:46,4.099,4.4,40.0,2.37,-9.52,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,4.3,4.4,4.4,4.3,4.5,4.4,4.4,4.4,4.1,3.9,4.1,4.0,4.2,4.2,4.2,4.2,6.5,6.5,6.7,6.7,3.1,3.0,3.0,3.0,3.3,3.4,3.5,3.3,3.7,3.7,3.9,3.6,2.9,2.8,3.6,4.3,21.7,21.6,21.6,21.6,21.7,3.8,3.4,3.9,3.8,10.6,3.9,4.5,ready,2020-02-13 09:30:46.460164+00:00,extern,M,2020-02-13 09:30:46.462432+00:00,desi_writer,4.112,3.733,48383,4424451,2020-02-13 09:28:26,11.5,322.7,30.0,789.4,2.6,-13.3,15.9,99.9,2020-02-13 09:30:41.391450+00:00,extern,M,2020-02-13 09:30:41.392603+00:00,desi_writer,48383,848992,1,1,1,0,1,-10.0,2.0,2.646,2020-02-13T09:18:08.800296,2020-02-13 09:18:08.800852+00:00,extern,M,2020-02-13 09:18:08.801534+00:00,desi_writer,48383,9056,286.001,48382.0,0.2,28.0,0.011,0.022,0.002,0.002,0.001,0.097,0.161,2020-02-13 09:27:44.530088+00:00,desi_20200212,M,2020-02-13 09:27:44.530932+00:00,desi_writer,48383,83013,0.0430925748054314,0.487841762365729,2020-02-13 09:31:04.308031+00:00,desi_20200212,M,2020-02-13 09:31:04.309626+00:00,desi_writer,48383
44239.0,5037.394763168756,180.54362353736008,467.15963140250165,180.54362353736008,1133.3287254808288,16.401219466856723,31.777436628746,16.401219466856723,4352218,2020-02-08 08:44:33,6.912,2.5,40.0,9.895,-18.133,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,6.1,6.4,6.5,6.1,6.3,5.8,5.5,5.8,6.5,6.9,7.0,6.8,7.3,6.8,6.9,7.0,8.2,8.0,8.0,8.8,10.5,9.3,10.0,9.7,9.1,8.7,9.4,9.0,9.6,11.1,11.1,10.9,10.9,11.0,11.0,7.4,21.7,21.6,21.6,21.6,21.7,8.0,9.5,6.3,6.4,10.6,8.7,7.2,ready,2020-02-08 08:44:34.189382+00:00,extern,M,2020-02-08 08:44:34.191255+00:00,desi_writer,6.9,11.033,47663,4352211,2020-02-08 08:42:27,9.7,38.4,10.0,790.7,10.8,-19.7,30.5,99.9,2020-02-08 08:44:29.124774+00:00,extern,M,2020-02-08 08:44:29.125824+00:00,desi_writer,47663,834532,1,1,1,0,1,-10.0,0.0,2.666,2020-02-08T08:34:17.446066,2020-02-08 08:34:17.447745+00:00,extern,M,2020-02-08 08:34:17.450132+00:00,desi_writer,47663,8975,2498.198,47663.0,0.23,249.0,0.039,-0.023,0.016,0.01,-0.001,0.368,0.26,2020-02-08 09:23:22.331884+00:00,desi_20200207,M,2020-02-08 09:23:22.332666+00:00,desi_writer,47663,79778,0.572884803547504,0.177826642360373,2020-02-08 08:41:53.199919+00:00,desi_20200207,M,2020-02-08 08:41:53.201264+00:00,desi_writer,47663
