PETAL_LOC,DEVICE_LOC,TARGET_RA,TARGET_DEC,FIBERASSIGN_X,FIBERASSIGN_Y,OFFSET_0,OFFSET_2,FIBER,EXPOSURE
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.463516276849295,3.4591248893325606,595.0,49414.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6454577216036945,3.650229718798531,595.0,49425.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.469529651119875,3.457791780891383,595.0,49407.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.461560486254718,3.4667305923593195,595.0,49415.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.6168943860721177,3.6091889670672552,595.0,49423.0
1.0,434.0,32.86596935638834,27.017989228700625,254.1951141357422,-245.22634887695312,3.322048313917183,3.3065899352656354,595.0,49406.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.457802336745118,3.4600238438484783,595.0,49408.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.4580683914578665,3.4556274394095206,595.0,49412.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.624468650712819,3.6280977109223507,595.0,49424.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.604389684814892,3.6080694283785615,595.0,49422.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.580872798634433,3.5849905160265068,595.0,49417.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.453463189321699,3.459747967699381,595.0,49413.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5839545198007188,3.5890282807467537,595.0,49418.0
1.0,434.0,103.72707123688505,37.012148577381,256.143798828125,-245.87684631347656,3.2315570550432806,3.2295761331790898,595.0,49391.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.447525054296198,3.4590461112855952,595.0,49409.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5993911985223277,3.596971086900755,595.0,49419.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.451435208721149,3.453947596591471,595.0,49410.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5988049405323426,3.6035450600762577,595.0,49420.0
1.0,434.0,117.47024381105346,49.017785451578376,252.6950225830078,-243.38296508789062,3.465054833620963,3.456671231112383,595.0,49411.0
1.0,434.0,146.44272054712005,29.731319473169332,252.68136596679688,-241.61228942871094,3.5984352154790837,3.601746381965282,595.0,49421.0
