PETAL_LOC,DEVICE_LOC,TARGET_RA,TARGET_DEC,FIBERASSIGN_X,FIBERASSIGN_Y,OFFSET_0,OFFSET_FINAL,EXPID,PETAL,DEVICE,DEVICE_TYPE,LOCATION,FIBER,X,Y,Z,Q,S,SPECTRO,SLIT,SLITBLOCK,BLOCKFIBER,POSITIONER,SPECTROGRAPH,date_obs,petal_id,device_loc,pos_id,pos_move_index,time_recorded,bus_id,pos_t,pos_p,last_meas_obs_x,last_meas_obs_y,last_meas_peak,last_meas_fwhm,total_move_sequences,total_cruise_moves_t,total_cruise_moves_p,total_creep_moves_t,total_creep_moves_p,ctrl_enabled,move_cmd,move_val1,move_val2,log_note,exposure_id,exposure_iter,flags,obs_x,obs_y,ptl_x,ptl_y,ptl_z,site
5,435,187.35014341352814,32.080573335007486,-74.46679,347.1451,0.05099019513592785,0.002,47552,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 11:45:00.431950+00:00,10,435,M04804,4436,2020-02-07 11:44:47.430088+00:00,can22,-49.0288988511761,129.979979262367,-74.412,346.861,0.969006513319661,2.054,7476,2678,2530,22032,22180,True,,,,,,,,,,,,,kpno
5,435,201.24432433516304,31.36101547626218,-71.379974,341.91223,4.32970172182796,4.323808622036826,47479,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 08:15:37.380202+00:00,10,435,M04804,4359,2020-02-07 08:15:21.473256+00:00,can22,2.67856287721903,170.710721114219,-74.693,344.379,0.969006513319661,2.054,7444,2677,2529,21864,22012,True,,,,,,,,,,,,,kpno
5,435,187.35014341352814,32.080573335007486,-74.46679,347.1451,0.0587962583843564,0.00412310562561766,47545,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 09:54:13.075497+00:00,10,435,M04804,4372,2020-02-07 09:53:56.717634+00:00,can22,-48.7052084808057,130.128189138911,-74.709,344.387,0.969006513319661,2.054,7448,2678,2530,21892,22040,True,,,,,,,,,,,,,kpno
5,435,187.35014341352814,32.080573335007486,-74.46679,347.1451,0.05315072906367325,0.00282842712474619,47546,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 10:11:29.706174+00:00,10,435,M04804,4381,2020-02-07 10:11:11.686463+00:00,can22,-48.8317797153736,130.111589632738,-74.416,346.851,0.969006513319661,2.054,7452,2678,2530,21912,22060,True,,,,,,,,,,,,,kpno
5,435,187.35014341352814,32.080573335007486,-74.46679,347.1451,0.05762811813689563,0.009219544457292887,47550,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 11:10:59.279121+00:00,10,435,M04804,4418,2020-02-07 11:10:46.475009+00:00,can22,-48.9115166289538,130.012289015454,-74.412,346.852,0.969006513319661,2.054,7468,2678,2530,21992,22140,True,,,,,,,,,,,,,kpno
5,435,187.35014341352814,32.080573335007486,-74.46679,347.1451,0.046097722286464436,0.00824621125123532,47547,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 10:19:58.911525+00:00,10,435,M04804,4391,2020-02-07 10:19:41.688264+00:00,can22,-48.8305940363612,130.109514694466,-74.422,346.852,0.969006513319661,2.054,7456,2678,2530,21932,22080,True,,,,,,,,,,,,,kpno
5,435,187.35014341352814,32.080573335007486,-74.46679,347.1451,0.04326661530556787,0.008602325267042627,47548,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 10:37:02.735763+00:00,10,435,M04804,4400,2020-02-07 10:36:44.743765+00:00,can22,-48.8243692215464,130.098547163602,-74.417,346.855,0.969006513319661,2.054,7460,2678,2530,21952,22100,True,,,,,,,,,,,,,kpno
5,435,187.35014341352814,32.080573335007486,-74.46679,347.1451,0.046097722286464436,0.00806225774829855,47549,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-07 10:54:08.800428+00:00,10,435,M04804,4409,2020-02-07 10:53:50.780598+00:00,can22,-48.9201128017933,130.027406422861,-74.418,346.852,0.969006513319661,2.054,7464,2678,2530,21972,22120,True,,,,,,,,,,,,,kpno
5,435,176.52310312802976,21.963390061297194,-75.31703,342.48596,0.03220248437620924,0.018027756377319945,47666,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 09:25:11.529589+00:00,10,435,M04804,4620,2020-02-08 09:25:00.268385+00:00,can22,92.2029768418848,134.501228308432,-75.282,342.207,0.969006513319661,2.054,7536,2708,2554,22355,22509,True,,,,,,,,,,,,,kpno
5,435,176.52310312802976,21.963390061297194,-75.31703,342.48596,0.04186884283091664,0.00412310562561766,47669,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 10:06:07.179858+00:00,10,435,M04804,4629,2020-02-08 10:05:54.402545+00:00,can22,92.3218411628725,134.673744604728,-75.272,342.203,0.969006513319661,2.054,7540,2708,2554,22375,22529,True,,,,,,,,,,,,,kpno
5,435,42.447980250887106,1.5112808890508744,-75.31215,341.7393,0.07040596565632773,0.006403124237432849,47609,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 03:01:33.008521+00:00,10,435,M04804,4551,2020-02-08 03:01:16.595627+00:00,can22,106.157825977688,121.848847567691,-75.668,342.747,0.969006513319661,2.054,7516,2707,2553,22252,22406,True,,,,,,,,,,,,,kpno
5,435,176.52310312802976,21.963390061297194,-75.31703,342.48596,0.049739320461783545,0.0147648230602334,47652,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 06:18:11.942760+00:00,10,435,M04804,4579,2020-02-08 06:17:57.710390+00:00,can22,91.35640202707,133.558317073864,-75.231,341.477,0.969006513319661,2.054,7521,2708,2554,22279,22433,True,,,,,,,,,,,,,kpno
5,435,176.52310312802976,21.963390061297194,-75.31703,342.48596,0.04622769732530488,0.01649242250247064,47653,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 06:35:47.620954+00:00,10,435,M04804,4588,2020-02-08 06:35:33.325218+00:00,can22,91.5538175826256,133.801677691148,-75.334,342.198,0.969006513319661,2.054,7525,2708,2554,22299,22453,True,,,,,,,,,,,,,kpno
5,435,176.52310312802976,21.963390061297194,-75.31703,342.48596,0.05141984052872977,0.007280109889280519,47656,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 07:04:36.990426+00:00,10,435,M04804,4597,2020-02-08 07:04:22.424065+00:00,can22,91.6990632616379,133.955815962753,-75.342,342.196,0.969006513319661,2.054,7529,2708,2554,22319,22473,True,,,,,,,,,,,,,kpno
5,435,176.52310312802976,21.963390061297194,-75.31703,342.48596,0.03178049716414141,0.01345362404707371,47663,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 08:41:43.853108+00:00,10,435,M04804,4611,2020-02-08 08:41:28.648422+00:00,can22,92.134800298675,134.420602135592,-75.323,342.196,0.969006513319661,2.054,7532,2708,2554,22335,22489,True,,,,,,,,,,,,,kpno
5,435,211.04884213819207,61.011169397387995,-72.1359,342.3013,0.005,0.005385164807134504,47672,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 10:50:00.289301+00:00,10,435,M04804,4638,2020-02-08 10:49:41.356838+00:00,can22,169.358963632008,120.966405962753,-75.263,342.203,0.969006513319661,2.054,7544,2709,2555,22394,22548,True,,,,,,,,,,,,,kpno
5,435,211.04884213819207,61.011169397387995,-72.1359,342.3013,0.029,0.0058309518948453,47675,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 11:30:35.218867+00:00,10,435,M04804,4647,2020-02-08 11:30:21.879994+00:00,can22,169.358963632008,120.991898061518,-72.076,341.969,0.969006513319661,2.054,7548,2709,2555,22414,22568,True,,,,,,,,,,,,,kpno
5,435,211.04884213819207,61.011169397387995,-72.1359,342.3013,0.013000000000000001,0.011180339887498947,47678,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-08 11:52:01.966057+00:00,10,435,M04804,4656,2020-02-08 11:51:48.785339+00:00,can22,169.358963632008,121.021243617074,-72.066,341.971,0.969006513319661,2.054,7552,2709,2555,22434,22588,True,,,,,,,,,,,,,kpno
5,435,106.68454704473834,33.25081613329236,-73.198875,341.63495,0.03114482300479487,0.007071067811865475,47774,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 05:37:03.579745+00:00,10,435,M04804,4753,2020-02-09 05:36:46.222142+00:00,can22,146.135068817193,121.250968925715,-73.074,341.32,0.969006513319661,2.054,7588,2711,2555,22610,22766,True,,,,,,,,,,,,,kpno
5,435,42.447980250887106,1.5112808890508744,-75.31215,341.7393,0.055973207876626116,0.001414213562373095,47762,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 03:21:57.673268+00:00,10,435,M04804,4680,2020-02-09 03:21:40.964110+00:00,can22,106.483591286329,121.931252259049,-72.083,341.97,0.969006513319661,2.054,7556,2710,2555,22453,22608,True,,,,,,,,,,,,,kpno
5,435,42.447980250887106,1.5112808890508744,-75.31215,341.7393,0.04920365840057018,0.005,47765,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 04:02:02.006875+00:00,10,435,M04804,4689,2020-02-09 04:01:44.555924+00:00,can22,107.344987088798,122.028181518308,-75.204,341.48,0.969006513319661,2.054,7560,2710,2555,22473,22628,True,,,,,,,,,,,,,kpno
5,435,106.68444132147192,33.25077949116873,-73.17649,341.62485,0.024,0.004472135954999579,47768,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 04:44:38.736836+00:00,10,435,M04804,4698,2020-02-09 04:44:22.256442+00:00,can22,146.530492767811,120.838945468925,-75.145,341.466,0.969006513319661,2.054,7564,2711,2555,22492,22648,True,,,,,,,,,,,,,kpno
5,435,106.68458352113444,33.2508349058728,-73.20662,341.64008,0.02531797780234433,0.0,47769,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 04:53:48.472664+00:00,10,435,M04804,4708,2020-02-09 04:53:31.824290+00:00,can22,145.871848076453,121.334262876333,-73.134,341.361,0.969006513319661,2.054,7568,2711,2555,22511,22667,True,,,,,,,,,,,,,kpno
5,435,106.68444132147192,33.25077949116873,-73.17649,341.62485,0.023021728866442676,0.008544003745317531,47770,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 05:02:13.217277+00:00,10,435,M04804,4717,2020-02-09 05:01:56.289060+00:00,can22,146.527824990033,120.84517028374,-73.16,341.378,0.969006513319661,2.054,7572,2711,2555,22531,22687,True,,,,,,,,,,,,,kpno
5,435,106.68458352113444,33.2508349058728,-73.20662,341.64008,0.02531797780234433,0.0022360679774997894,47771,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 05:10:18.235829+00:00,10,435,M04804,4726,2020-02-09 05:10:01.286227+00:00,can22,145.869476718428,121.340487691148,-73.127,341.369,0.969006513319661,2.054,7576,2711,2555,22551,22707,True,,,,,,,,,,,,,kpno
5,435,106.6846732522954,33.2507315696881,-73.22519,341.61276,0.02745906043549196,0.00670820393249937,47772,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 05:20:34.334853+00:00,10,435,M04804,4735,2020-02-09 05:20:17.864536+00:00,can22,145.680953755465,120.966998802259,-73.155,341.38,0.969006513319661,2.054,7580,2711,2555,22571,22727,True,,,,,,,,,,,,,kpno
5,435,106.68417750819134,33.25058240484393,-73.120316,341.5715,0.02640075756488817,0.0031622776601683794,47773,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-09 05:28:51.374684+00:00,10,435,M04804,4744,2020-02-09 05:28:33.994136+00:00,can22,147.979392520897,119.469486209666,-73.184,341.363,0.969006513319661,2.054,7584,2711,2555,22590,22746,True,,,,,,,,,,,,,kpno
5,435,180.33869092600543,32.07420337670111,-72.111496,345.37827,0.0304138126514911,0.009055385138137416,47944,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-10 11:11:30.133428+00:00,10,435,M04804,4775,2020-02-10 11:11:12.327502+00:00,can22,-128.847311306263,138.809392999789,-73.156,341.385,0.969006513319661,2.054,7592,2712,2556,22629,22785,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.08953770155638349,0.0031622776601683794,48309,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 03:33:52.914290+00:00,10,435,M04804,4980,2020-02-13 03:33:36.560978+00:00,can22,144.366817790914,117.210170816651,-72.066,345.093,0.969006513319661,2.054,7692,2763,2621,23048,23190,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.07971198153351854,0.00670820393249937,48310,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 03:49:06.739130+00:00,10,435,M04804,4986,2020-02-13 03:48:50.645589+00:00,can22,144.364742852642,117.214320693194,-73.266,341.226,0.969006513319661,2.054,7694,2763,2621,23059,23201,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.6479200724625205,4.646007318117353,48388,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 10:53:01.561262+00:00,10,435,M04804,5267,2020-02-13 10:52:48.383122+00:00,can22,4.16531371683984,168.090028594429,-74.693,344.365,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.08065358020571683,0.00282842712474619,48311,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 04:02:07.788734+00:00,10,435,M04804,4992,2020-02-13 04:01:50.817548+00:00,can22,144.361778655111,117.220841927762,-73.267,341.216,0.969006513319661,2.054,7696,2763,2621,23070,23212,True,,,,,,,,,,,,,kpno
5,435,109.35109021174779,34.379837774568294,-73.6816,346.72678,0.130862523283024,0.00412310562561766,48371,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 08:19:48.092191+00:00,10,435,M04804,5213,2020-02-13 08:20:15.904963+00:00,can22,-72.6652041843948,137.541898100601,-73.65,346.383,0.969006513319661,2.054,7789,2764,2624,23568,23708,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.08256512580987205,0.007211102550927979,48312,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 04:32:57.067658+00:00,10,435,M04804,5000,2020-02-13 04:32:39.185765+00:00,can22,144.458411494618,117.243962668503,-73.292,341.146,0.969006513319661,2.054,7699,2763,2621,23085,23227,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.08443340571124677,0.01131370849898476,48314,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 04:45:51.635112+00:00,10,435,M04804,5014,2020-02-13 04:45:33.858108+00:00,can22,144.450408161284,117.260858594429,-73.285,341.152,0.969006513319661,2.054,7705,2763,2621,23116,23258,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.08668333173107735,0.005,48316,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 05:03:44.046246+00:00,10,435,M04804,5030,2020-02-13 05:04:12.156246+00:00,can22,144.435290753877,117.292871927762,-73.26,341.23,0.969006513319661,2.054,7711,2763,2621,23147,23289,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.08570297544426332,0.009486832980505138,48317,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 05:15:03.992168+00:00,10,435,M04804,5037,2020-02-13 05:14:45.568843+00:00,can22,144.536073469926,117.30710007591,-73.286,341.142,0.969006513319661,2.054,7714,2763,2621,23163,23305,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.633780853687408,4.63993383573516,48389,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 11:08:24.946295+00:00,10,435,M04804,5271,2020-02-13 11:08:12.158504+00:00,can22,4.16531371683984,168.090028594429,-74.698,344.367,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.09518928511129811,0.005099019513592785,48318,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 05:30:16.605229+00:00,10,435,M04804,5045,2020-02-13 05:29:58.404149+00:00,can22,144.526291618074,117.328442298132,-73.281,341.154,0.969006513319661,2.054,7717,2763,2621,23179,23321,True,,,,,,,,,,,,,kpno
5,435,180.33863966924085,32.07443382032593,-72.101135,345.43967,0.085,0.006,48402,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 12:23:38.566605+00:00,10,435,M04804,5356,2020-02-13 12:24:06.670351+00:00,can22,-126.926025665876,137.646534273441,-72.095,345.138,0.969006513319661,2.054,7834,2768,2626,23823,23965,True,,,,,,,,,,,,,kpno
5,435,106.6842183131068,33.250488878622235,-73.12861,341.5467,0.08759566199304622,0.0058309518948453,48349,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 07:04:03.487018+00:00,10,435,M04804,5127,2020-02-13 07:04:32.193441+00:00,can22,148.356331247704,119.077318841342,-73.03,341.391,0.969006513319661,2.054,7752,2763,2622,23369,23510,True,,,,,,,,,,,,,kpno
5,435,109.35118790844996,34.37980639475701,-73.70183,346.7187,0.12847178678604887,0.005385164807134504,48364,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 07:42:45.939784+00:00,10,435,M04804,5164,2020-02-13 07:43:13.974127+00:00,can22,-71.9066660362466,137.959257112947,-73.692,346.373,0.969006513319661,2.054,7768,2764,2623,23456,23597,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.681255387179811,4.6965183913192545,48380,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 08:52:10.199023+00:00,10,435,M04804,5234,2020-02-13 08:51:46.832538+00:00,can22,4.16531371683984,168.090028594429,-73.578,346.485,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.673119942821925,4.673596473809009,48381,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 09:07:38.138898+00:00,10,435,M04804,5238,2020-02-13 09:07:16.131792+00:00,can22,4.16531371683984,168.090028594429,-74.694,344.371,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.67626400024635,4.682635369105735,48382,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 09:22:58.231466+00:00,10,435,M04804,5242,2020-02-13 09:22:37.711249+00:00,can22,4.16531371683984,168.090028594429,-74.695,344.37,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.6700513915801825,4.667232691863563,48383,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 09:30:54.079023+00:00,10,435,M04804,5247,2020-02-13 09:30:34.319376+00:00,can22,4.16531371683984,168.090028594429,-74.691,344.372,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.67075122437494,4.669596984751467,48384,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 09:46:11.951427+00:00,10,435,M04804,5251,2020-02-13 09:45:52.030387+00:00,can22,4.16531371683984,168.090028594429,-74.691,344.363,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.668526534143294,4.663458802219658,48385,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 10:01:26.657064+00:00,10,435,M04804,5255,2020-02-13 10:01:13.007143+00:00,can22,4.16531371683984,168.090028594429,-74.706,344.361,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.659267002437186,4.6520581466701385,48386,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 10:21:05.060159+00:00,10,435,M04804,5259,2020-02-13 10:20:50.951223+00:00,can22,4.16531371683984,168.090028594429,-74.698,344.371,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,181.72528621105238,80.58887858164987,-70.82625,342.27066,4.652370256116768,4.651083744677148,48387,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-13 10:37:31.244165+00:00,10,435,M04804,5263,2020-02-13 10:37:16.991463+00:00,can22,4.16531371683984,168.090028594429,-74.701,344.368,0.969006513319661,2.054,7799,2767,2625,23636,23778,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.00848528137423857,0.005099019513592785,48430,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-14 04:05:27.318785+00:00,10,435,M04804,5394,2020-02-14 04:05:09.894286+00:00,can22,144.464311839208,117.231050439625,-72.016,345.176,0.969006513319661,2.054,7839,2770,2627,23849,23992,True,,,,,,,,,,,,,kpno
5,435,106.68417750819134,33.25058240484393,-73.120316,341.5715,0.009848857801796104,0.0031622776601683794,48437,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-14 04:46:53.207214+00:00,10,435,M04804,5439,2020-02-14 04:47:26.676222+00:00,can22,147.990817641677,119.440266859378,-73.066,341.319,0.969006513319661,2.054,7857,2770,2627,23943,24086,True,,,,,,,,,,,,,kpno
5,435,106.68464438985659,33.250848475068985,-73.21948,341.64386,0.015,0.0036055512754639895,48441,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-14 05:16:12.246755+00:00,10,435,M04804,5467,2020-02-14 05:16:45.732692+00:00,can22,145.648212333035,121.599091921106,-73.16,341.391,0.969006513319661,2.054,7869,2770,2627,24006,24149,True,,,,,,,,,,,,,kpno
5,435,106.6842183131068,33.250488878622235,-73.12861,341.5467,0.005385164807134504,0.011180339887498947,48446,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-14 05:50:56.863700+00:00,10,435,M04804,5502,2020-02-14 05:51:30.390096+00:00,can22,148.023127394763,119.078634760612,-73.074,341.299,0.969006513319661,2.054,7884,2770,2627,24086,24229,True,,,,,,,,,,,,,kpno
5,435,106.68458352113444,33.2508349058728,-73.20662,341.64008,0.01004987562112089,0.001,48478,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-14 07:23:00.981340+00:00,10,435,M04804,5565,2020-02-14 07:23:34.515953+00:00,can22,146.508718876245,121.463035254439,-73.132,341.399,0.969006513319661,2.054,7910,2776,2629,24272,24419,True,,,,,,,,,,,,,kpno
5,435,105.37301862751535,39.359870092573246,-73.33526,341.40018,0.037802116342871596,0.007071067811865475,48755,5,435,POS,5435,2976,-73.92147923338374,344.15444269020907,-14.000342764968247,102.12246614003118,352.3670745048926,5,5,19,1,5435,5,2020-02-15 04:22:37.068739+00:00,10,435,M04804,6066,2020-02-15 04:22:19.296144+00:00,can22,144.452213000916,117.256632715101,-74.949,344.835,0.969006513319661,2.054,8127,2848,2680,25338,25506,True,,,,,,,,,,,,,kpno
